iGalID,iGrID,Name,RAJ2000_gal,DEJ2000_gal,z_gal,logMstar_gal,RAJ2000_group,DEJ2000_group,z_group,logLtot,logLobs,logMtot,logMstar_group,NMstar,logMdyn,sigma,Rad,angRad,DL,Ntot
4272,47,    03414466-1816014,55.43613052,-18.26699066,0.0065559,9.7953,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
20811,47,    03410912-1818510,55.28805923,-18.31414986,0.0037488,8.89654,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
453,47,    03450290-1815577,56.26213837,-18.2660408,0.004943899999999999,10.75399,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
836,47,    03452230-1838010,56.34296036,-18.63363075,0.005414100000000001,10.56518,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
34307,47,    03293169-1746420,52.38201904,-17.77837944,0.0047331000000000005,,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
19450,47,    03303589-1756289,52.64957047,-17.94141006,0.0045854,9.25114,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
8753,47,    03341923-1925277,53.58018112,-19.42435074,0.0047469999999999995,,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
16212,47,    03400009-1925344,55.00032043,-19.42630959,0.0057133999999999996,9.22079,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
3724,47,    03344346-1901442,53.68117905,-19.02893066,0.0049301,,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
1614,47,    03383857-1825407,54.66072845,-18.42797089,0.0067625,10.1845,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
9637,47,    03400714-1826364,55.02975845,-18.44347,0.0057356,9.82803,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
70,47,    03401190-1834493,55.04959869,-18.58037949,0.0055299,,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
39640,47,    03375216-1900300,54.46736145,-19.00835991,0.0036138000000000003,,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
7187,47,    03401916-1855534,55.07989883,-18.93148994,0.005245399999999999,9.63561,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
11539,47,    03322861-1856546,53.11930084,-18.94850922,0.004899499999999999,9.7806,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
34621,47,    03341053-1933298,53.54393005,-19.55830956,0.0060143,9.16302,55.04959869,-18.58037949,0.0049301,11.85476,11.845410000000001,13.68235,11.61978,20,11.5703,292.9355,621.2842,1.7666380000000002,20.3423,31
4947,91,    12420808-4049151,190.53373718,-40.82086182,0.009963,10.606539999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
28221,91,    12391515-4011109,189.81311035,-40.18630981,0.0129365,9.117189999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
7968,91,    12500388-4007334,192.51609802,-40.12593079,0.012933400000000001,10.647789999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
7881,91,    12485518-4034543,192.22991943,-40.58181,0.0124506,10.14963,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5000,91,    12480264-4049068,192.01109314,-40.81856918,0.0129692,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
748,91,    12441959-4043546,191.08163452,-40.73181152,0.010597,11.39352,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
17695,91,    12444906-4042512,191.20443726,-40.71429825,0.0107064,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
594,91,    12440998-4144596,191.04164124,-41.74993896,0.009579700000000002,10.60942,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
25081,91,    12450368-4100513,191.26539612,-41.01427078,0.0095165,10.36805,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
9807,91,    12504299-4125486,192.67913818,-41.43027115,0.008723100000000001,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
1233,91,    12472179-4114150,191.84074402,-41.23751068,0.011303,11.21187,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3368,91,    12465561-4129482,191.73175049,-41.49674988,0.0094582,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
139,91,    12484927-4118399,192.20532227,-41.31108856,0.010790000000000001,10.74295,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2132,91,    12474238-4131418,191.92652893,-41.52827072,0.012752,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2678,91,    12465714-4134571,191.73805237,-41.5825386,0.0111565,10.9784,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3357,91,    12461573-4142214,191.56561279,-41.70597839,0.011802600000000002,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5597,91,    12492629-4129213,192.3596344,-41.48929977,0.015162,10.78438,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
42831,91,    12491205-4132404,192.30021667,-41.54455948,0.0104736,10.185130000000001,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2289,91,    12482156-4142516,192.08981323,-41.71435928,0.0097167,11.00708,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
9258,91,    12493304-4154015,192.38775635,-41.90036011,0.0120851,10.53032,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
6474,91,    12490641-4149563,192.2767334,-41.83232879999999,0.0156551,10.73628,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
641,91,    12532594-4112103,193.358078,-41.202838899999996,0.0153718,11.41863,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
36993,91,    12524096-4113468,193.17059326,-41.22969818,0.0169388,8.965639999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3027,91,    12525018-4120138,193.20915222,-41.33723068,0.0166908,10.96327,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2375,91,    12521598-4123259,193.06665039,-41.39051056,0.01102,11.00915,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2546,91,    12532033-4138083,193.33467102,-41.63563919,0.0171231,10.996319999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2862,91,    12520318-4127358,193.01332092,-41.45991135,0.014071799999999999,10.94005,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
14866,91,    12515649-4132208,192.98530579,-41.53905869,0.0132014,9.29862,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
14119,91,    12510087-4143207,192.7537384,-41.72243881,0.0090859,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
8308,91,    12504658-4153380,192.69413757,-41.89395905,0.0169079,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3950,91,    12541830-4149141,193.57635498,-41.82061005,0.0121614,10.8602,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
26238,91,    12532254-4208272,193.34416199,-42.14101028,0.0087375,10.25937,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3424,91,    12565235-4147499,194.21817017,-41.79719925,0.0117541,10.93313,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2758,91,    12565270-4148479,194.21957397,-41.81332016,0.0131334,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
454,91,    12525080-4239358,193.2116394,-42.65993118,0.007889499999999999,11.523639999999999,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
8680,91,    12451495-4049272,191.31227112,-40.82424927,0.0092984,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
31484,91,    12505749-4123477,192.73953247,-41.396541600000006,0.0159036,9.04186,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
16592,91,    12513734-4118121,192.9055481,-41.30345154,0.012408200000000001,9.216610000000001,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
20969,91,    12484344-4138376,192.18099976,-41.64374924,0.0084441,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3484,91,    12404311-4045480,190.17964172,-40.76337051,0.0113586,10.8869,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
18005,91,    12482275-4107226,192.09487915,-41.12305069,0.013258500000000001,9.9055,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
14662,91,    12482614-4056086,192.10897827,-40.93579865,0.007012999999999999,10.20572,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
8085,91,    12511759-4049070,192.82330322,-40.81861115,0.0121675,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
4087,91,    12502411-4050385,192.60050964,-40.84405899,0.016397099999999998,10.68609,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
6779,91,    12550124-4058145,193.75521851,-40.97074127,0.014931799999999999,10.30358,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3741,91,    12522599-4042268,193.10832214,-40.70740128,0.0157454,10.89242,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
10315,91,    12495160-4113346,192.46498108,-41.22626114,0.008217,9.36993,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
3066,91,    12525049-4027058,193.21038818,-40.45166016,0.0137183,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5132,91,    12404671-4053350,190.19474792,-40.89305115,0.0116336,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
7335,91,    12401810-4045434,190.07540894,-40.76205826,0.0116058,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2245,91,    12501227-4130535,192.55114746,-41.51490021,0.008873,11.00886,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5024,91,    12393691-4044240,189.90382385,-40.74002075,0.0132464,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
2015,91,    12375111-4032146,189.46301269999998,-40.53736115,0.011118799999999998,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
6859,91,    12382816-4022042,189.61740112,-40.36780167,0.012216,10.33354,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
487,91,    12405519-4058350,190.2300415,-40.97639847,0.0095633,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
1375,91,    12521960-4103358,193.08164978,-41.06002045,0.0121198,11.19552,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
6475,91,    12493453-4103175,192.39393616,-41.05485153,0.0076429,10.707130000000001,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
1549,91,    12520048-4108488,193.00213623,-41.14691925,0.007904399999999999,11.14178,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
8294,91,    12513291-4113391,192.88711548,-41.22761154,0.016834099999999998,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5749,91,    12522255-4116548,193.09396362,-41.28192902,0.0162923,9.56522,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
10790,91,    12520117-4116458,193.00486755,-41.27944183,0.016896,10.58949,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
14713,91,    12501152-4113155,192.5480957,-41.2209816,0.010832099999999999,9.25189,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
1829,91,    12495418-4116456,192.47572327,-41.27935028,0.0137075,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
5870,91,    12493784-4123176,192.40769958,-41.38825989,0.013016999999999999,10.73328,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
1203,91,    12514627-4107561,192.94284058,-41.13225174,0.012073299999999999,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
7678,91,    12492664-4127463,192.36106873,-41.46286011,0.016941499999999998,,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
369,91,    12500394-4122554,192.51635742,-41.38203049,0.0164616,11.61248,192.51635742,-41.38203049,0.0121198,12.78063,12.7358,14.585579999999998,12.52868,45,12.3595,847.2151,457.1255,0.5333680000000001,50.3016,67
18103,157,    13562860-3339091,209.11926269999998,-33.652511600000004,0.0153518,10.498669999999999,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
1770,157,    14011044-3356451,210.29359436,-33.94581985,0.014422799999999998,11.258,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
37360,157,    14030768-3409191,210.78198242,-34.15533829,0.013265700000000002,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
27873,157,    13572249-3446362,209.34375,-34.77677917,0.0147846,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
16569,157,    14065124-3429305,211.71357727,-34.49185181,0.0163184,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
6019,157,    13583021-3414304,209.62594604,-34.24182129,0.013935299999999998,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
25120,157,    13591590-3413186,209.81619263,-34.22180176,0.0135066,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
5607,157,    14004716-3413290,210.19645691,-34.22476959,0.012212299999999999,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
3353,157,    14001461-3402169,210.06091309,-34.037971500000005,0.015318100000000001,11.05993,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
27608,157,    13595142-3419018,209.96423340000004,-34.31726074,0.014574,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
1552,157,    14063547-3418415,211.64788818,-34.31161118,0.0169404,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
15723,157,    14012978-3414321,210.3740387,-34.24219894,0.013319899999999999,10.65968,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
12481,157,    14060464-3418365,211.51934814,-34.31018066,0.0157821,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
28564,157,    14042579-3415116,211.10745239,-34.25320053,0.0165773,10.42512,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
4508,157,    14060697-3355245,211.52903748,-33.92343903,0.0156846,10.98068,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
15162,157,    14025560-3415202,210.73170471,-34.25564957,0.014575399999999999,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
21918,157,    14022789-3355188,210.61614989999998,-33.92187881,0.0137792,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
7991,157,    14030791-3401581,210.78289795,-34.03284836,0.0179092,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
17927,157,    14030808-3405551,210.78364563,-34.098628999999995,0.0141726,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
4070,157,    14043436-3357386,211.14308167,-33.96075058,0.0136493,10.21364,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
20458,157,    13584092-3328064,209.67045593,-33.46844864,0.0140868,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
10537,157,    13585126-3329235,209.71359253,-33.48989868,0.014572799999999999,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
7600,157,    13575745-3400321,209.48937988,-34.00886154,0.0151917,10.88004,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
4697,157,    13554175-3343294,208.92402649,-33.7248497,0.0135738,10.97625,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
35449,157,    14033785-3336127,210.90769958,-33.60351944,0.013897899999999998,9.23743,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
7591,157,    13553387-3354004,208.89118958,-33.90018082,0.0161859,10.85629,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
9992,157,    13562230-3406581,209.09295654,-34.11608887,0.014288999999999998,10.0375,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
11055,157,    14051147-3345363,211.2978363,-33.76010895,0.0161418,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
11627,157,    14021072-3347267,210.54469299,-33.79072189,0.0138276,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
2586,157,    13573919-3413082,209.41334534,-34.2190094,0.0149378,11.15364,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
9562,157,    13561690-3432251,209.07049561,-34.540359499999994,0.013556299999999999,10.7618,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
15185,157,    14082080-3353308,212.08662415,-33.89199066,0.0143549,10.36919,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
4703,157,    14023314-3323577,210.63813782,-33.39941025,0.0142424,,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
243,157,    14033877-3358422,210.91154480000003,-33.97838974,0.014575200000000002,11.95858,210.91154480000003,-33.97838974,0.014497799999999998,12.48209,12.4247,14.208420000000002,12.27862,16,11.7886,359.2319,682.9206,0.667949,60.2882,34
2929,179,    13144922-1629331,198.70513916,-16.49259949,0.008319700000000001,,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
11644,179,    13130549-1628411,198.27285767,-16.47813034,0.007684100000000001,,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
14836,179,    13102493-1655578,197.60401917,-16.93264961,0.009136499999999999,9.47315,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
2290,179,    13150213-1557061,198.75888062,-15.95180035,0.0084574,,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
29400,179,    13171078-1613462,199.29490662,-16.22953987,0.0093845,8.87063,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
2318,179,    13155930-1623500,198.99710083,-16.39716911,0.010864200000000001,9.86544,198.84986877,-16.38553047,0.0094376,12.21338,12.18217,13.96684,11.40312,13,11.6571,370.6795,473.8203,0.707746,39.0837,31
